wild_1	wild_2	score	bit_score	E_value	log_E_value	per_identity
4BFI_B	1BP3_A	26.0	14.6234	158.202	5.063872697478673	19.047619047619047
4EKD_A	1BP3_A	24.0	13.853	307.129	5.727267854769556	26.31578947368421
4EKD_B	1BP3_A	23.0	13.4678	340.803	5.831304597733317	35.714285714285715
4FZA_A	1BP3_A	19.0	11.927	1019.28	6.926851774673126	26.190476190476193
4FZA_B	1BP3_A	24.0	13.853	291.621	5.675455014002347	25.0
4G0N_A	1BP3_A	23.0	13.4678	316.246	5.756520391740397	31.818181818181817
4G0N_B	1BP3_A	0.0	0.0	inf	inf	0.0
4G2V_A	1BP3_A	35.0	18.0902	12.7951	2.5490622851341613	50.0
4G2V_B	1BP3_A	0.0	0.0	inf	inf	0.0
4HRN_A	1BP3_A	0.0	0.0	inf	inf	0.0
4HRN_D	1BP3_A	17.0	11.1566	2058.51	7.629737699104402	37.5
4L0P_A	1BP3_A	18.0	11.5418	1522.24	7.327938213243916	20.0
4L0P_B	1BP3_A	14.0	10.001	4705.53	8.45649369179653	66.66666666666666
4MYW_A	1BP3_A	31.0	16.5494	40.6075	3.7039527786114137	37.5
4MYW_B	1BP3_A	29.0	15.779	59.3949	4.084208364096681	31.818181818181817
4NZW_A	1BP3_A	27.0	15.0086	124.719	4.826063206757146	39.130434782608695
4NZW_B	1BP3_A	22.0	13.0826	496.509	6.207601610209155	27.586206896551722
4O27_A	1BP3_A	19.0	11.927	1028.44	6.93579837000678	26.190476190476193
4O27_B	1BP3_A	24.0	13.853	283.92	5.648692508338241	30.0
4OFY_A	1BP3_A	15.0	10.3862	3337.76	8.113055202295977	44.44444444444444
4OFY_D	1BP3_A	40.0	20.0162	3.25088	1.178925728921043	34.48275862068966
4RA0_A	1BP3_A	28.0	15.3938	90.4003	4.504247585976695	35.294117647058826
4RA0_C	1BP3_A	17.0	11.1566	1963.6	7.582534802183897	20.0
4RS1_A	1BP3_A	0.0	0.0	inf	inf	0.0
4RS1_B	1BP3_A	38.0	19.2458	5.1799	1.6447857510657424	21.875
4WND_A	1BP3_A	35.0	18.0902	12.4952	2.5253445705613755	50.0
4WND_B	1BP3_A	0.0	0.0	inf	inf	0.0
4Y61_A	1BP3_A	25.0	14.2382	210.114	5.347650240566691	41.66666666666667
4Y61_B	1BP3_A	12.0	9.23063	7577.14	8.932891098730453	100.0
4YEB_A	1BP3_A	19.0	11.927	1078.6	6.983419182903127	26.31578947368421
4YEB_B	1BP3_A	30.0	16.1642	52.7301	3.9651864499942118	37.5
4YFD_A	1BP3_A	25.0	14.2382	204.938	5.322707494370113	41.66666666666667
4YFD_B	1BP3_A	27.0	15.0086	133.16	4.891551412706824	26.666666666666668
5CXB_A	1BP3_A	24.0	13.853	293.702	5.68256564785112	42.10526315789473
5CXB_B	1BP3_A	29.0	15.779	61.8302	4.12439191824097	21.27659574468085
5CYK_A	1BP3_A	24.0	13.853	280.756	5.637485964716992	42.10526315789473
5CYK_B	1BP3_A	29.0	15.779	65.1815	4.177175686338847	21.27659574468085
5F4E_A	1BP3_A	26.0	14.6234	162.037	5.087824704215931	62.5
5F4E_B	1BP3_A	48.0	23.0978	0.248205	-1.3935002613702199	30.612244897959183
5K39_A	1BP3_A	16.0	10.7714	2453.19	7.805144497435026	27.027027027027028
5K39_B	1BP3_A	15.0	10.3862	3243.67	8.084460683796964	28.57142857142857
5M2O_A	1BP3_A	13.0	9.61583	5695.53	8.647436935642396	57.14285714285714
5M2O_B	1BP3_A	18.0	11.5418	1596.64	7.375656700136003	29.166666666666668
5TAR_A	1BP3_A	24.0	13.853	284.44	5.650522335015317	38.46153846153847
5TAR_B	1BP3_A	27.0	15.0086	112.05	4.718945200246936	39.130434782608695
5UFE_A	1BP3_A	24.0	13.853	261.623	5.56690453620756	38.46153846153847
5UFE_B	1BP3_A	12.0	9.23063	8239.16	9.016653675959532	50.0
1A22_A	1BP3_B	16.0	10.7714	2580.07	7.855571809330549	41.66666666666667
1A22_B	1BP3_B	259.0	104.375	8.1669e-31	-69.28004848291243	31.770833333333332
1BP3_A	1BP3_B	23.0	13.4678	427.215	6.057287399389111	28.57142857142857
1BP3_B	1BP3_B	1059.0	412.535	3.51216e-152	-348.73670290227324	100.0
1C1Y_A	1BP3_B	16.0	10.7714	2794.54	7.93542279243805	27.77777777777778
1C1Y_B	1BP3_B	26.0	14.6234	137.488	4.923536640570867	32.25806451612903
1E50_A	1BP3_B	25.0	14.2382	217.47	5.382060909980896	100.0
1E50_B	1BP3_B	24.0	13.853	287.609	5.661601918820405	55.55555555555556
1FC2_C	1BP3_B	0.0	0.0	inf	inf	0.0
1FC2_D	1BP3_B	29.0	15.779	61.723	4.122656632924196	21.73913043478261
1FFW_A	1BP3_B	20.0	12.3122	920.919	6.825372084504929	23.809523809523807
1FFW_B	1BP3_B	0.0	0.0	inf	inf	0.0
1GUA_A	1BP3_B	16.0	10.7714	2794.54	7.93542279243805	27.77777777777778
1GUA_B	1BP3_B	26.0	14.6234	125.331	4.830958237527209	32.25806451612903
1JTD_A	1BP3_B	23.0	13.4678	353.458	5.867764666396749	80.0
1JTD_B	1BP3_B	22.0	13.0826	557.948	6.3242657680746985	28.57142857142857
1JTG_A	1BP3_B	23.0	13.4678	356.623	5.876679201386147	80.0
1JTG_B	1BP3_B	25.0	14.2382	186.726	5.229642301698063	40.0
1K8R_A	1BP3_B	43.0	21.1718	1.1091	0.10354887562855884	32.5
1K8R_B	1BP3_B	26.0	14.6234	119.294	4.781591034461077	40.0
1LFD_A	1BP3_B	16.0	10.7714	3203.69	8.072058549449846	62.5
1LFD_B	1BP3_B	43.0	21.1718	1.1428	0.13348139137448098	32.5
1WQJ_B	1BP3_B	20.0	12.3122	964.455	6.8715631749587445	23.52941176470588
1WQJ_I	1BP3_B	13.0	9.61583	7755.73	8.95618720399796	100.0
1YCS_A	1BP3_B	29.0	15.779	62.0516	4.1279662969749005	50.0
1YCS_B	1BP3_B	30.0	16.1642	44.9474	3.805492917197995	30.0
2AW2_A	1BP3_B	41.0	20.4014	1.41255	0.3453965816420449	32.432432432432435
2AW2_B	1BP3_B	39.0	19.631	3.02345	1.1063985634685432	28.57142857142857
2C5D_A	1BP3_B	34.0	17.705	18.283	2.905971666346368	40.0
2C5D_C	1BP3_B	31.0	16.5494	41.0368	3.7144692251129325	21.311475409836063
2DVW_A	1BP3_B	31.0	16.5494	44.9635	3.8058510495306064	16.39344262295082
2DVW_B	1BP3_B	26.0	14.6234	141.501	4.9523067841961295	50.0
2G2U_A	1BP3_B	15.0	10.3862	3865.92	8.259954966331199	24.137931034482758
2G2U_B	1BP3_B	25.0	14.2382	186.726	5.229642301698063	40.0
2KSO_A	1BP3_B	16.0	10.7714	2605.78	7.865487333553253	31.57894736842105
2KSO_B	1BP3_B	0.0	0.0	inf	inf	0.0
2REX_A	1BP3_B	34.0	17.705	13.5161	2.603881567463324	29.166666666666668
2REX_B	1BP3_B	26.0	14.6234	146.851	4.989418467291174	23.91304347826087
2WPT_A	1BP3_B	29.0	15.779	47.0995	3.852262385254772	40.0
2WPT_B	1BP3_B	15.0	10.3862	3655.9	8.204097579902367	75.0
3BT1_A	1BP3_B	19.0	11.927	1094.08	6.997669106450936	71.42857142857143
3BT1_U	1BP3_B	39.0	19.631	4.2421	1.4450584296505833	31.03448275862069
3BX1_A	1BP3_B	22.0	13.0826	528.543	6.270124164346819	31.818181818181817
3BX1_C	1BP3_B	35.0	18.0902	12.7488	2.545437149528033	37.5
3EG5_A	1BP3_B	22.0	13.0826	583.732	6.369441973389922	33.33333333333333
3EG5_B	1BP3_B	22.0	13.0826	573.3	6.351409139914337	55.55555555555556
3F1S_A	1BP3_B	22.0	13.0826	532.135	6.2768972165486705	30.0
3F1S_B	1BP3_B	22.0	13.0826	561.42	6.330469288515877	26.666666666666668
3KUD_A	1BP3_B	43.0	21.1718	1.1582	0.14686707580955227	32.5
3KUD_B	1BP3_B	26.0	14.6234	120.533	4.7919235743593624	32.25806451612903
3LB6_A	1BP3_B	15.0	10.3862	3792.15	8.240688419554582	21.875
3LB6_C	1BP3_B	107.0	45.8246	8.95692e-09	-18.530839419055148	26.94300518134715
3MZG_A	1BP3_B	43.0	21.1718	1.26865	0.2379533429676895	25.0
3MZG_B	1BP3_B	1032.0	402.134	6.57305e-148	-338.89961580698963	97.04433497536947
3N06_A	1BP3_B	43.0	21.1718	1.31568	0.2743536422404483	25.0
3N06_B	1BP3_B	1032.0	402.134	6.57305e-148	-338.89961580698963	97.04433497536947
3N0P_A	1BP3_B	43.0	21.1718	1.31568	0.2743536422404483	25.0
3N0P_B	1BP3_B	1032.0	402.134	6.57305e-148	-338.89961580698963	97.04433497536947
3N4I_A	1BP3_B	15.0	10.3862	3797.94	8.242214093459134	24.137931034482758
3N4I_B	1BP3_B	25.0	14.2382	186.726	5.229642301698063	40.0
3NCB_A	1BP3_B	43.0	21.1718	1.31568	0.2743536422404483	25.0
3NCB_B	1BP3_B	1032.0	402.134	6.57305e-148	-338.89961580698963	97.04433497536947
3NCC_A	1BP3_B	43.0	21.1718	1.26865	0.2379533429676895	25.0
3NCC_B	1BP3_B	1024.0	399.053	9.3532e-147	-336.2442901393876	96.55172413793103
3NVN_A	1BP3_B	29.0	15.779	84.5413	4.437240172356586	33.33333333333333
3NVN_B	1BP3_B	35.0	18.0902	13.0913	2.571947887442907	50.0
3Q3J_A	1BP3_B	17.0	11.1566	2060.27	7.630592321156137	50.0
3Q3J_B	1BP3_B	25.0	14.2382	202.333	5.309914854943574	50.0
3QHY_A	1BP3_B	28.0	15.3938	85.3382	4.446622185435233	22.58064516129032
3QHY_B	1BP3_B	22.0	13.0826	562.727	6.332794608227488	28.57142857142857
3RF3_A	1BP3_B	35.0	18.0902	14.5582	2.6781544087525435	24.242424242424242
3RF3_C	1BP3_B	0.0	0.0	inf	inf	0.0
3S9D_A	1BP3_B	18.0	11.5418	1608.53	7.383075997422158	75.0
3S9D_B	1BP3_B	37.0	18.8606	6.62632	1.8910495973085995	66.66666666666666
3SE3_A	1BP3_B	27.0	15.0086	133.451	4.893734369265695	23.809523809523807
3SE3_B	1BP3_B	18.0	11.5418	1609.13	7.383448939253771	75.0
3SF4_A	1BP3_B	34.0	17.705	20.1888	3.0051279951943535	25.71428571428571
3SF4_D	1BP3_B	0.0	0.0	inf	inf	0.0
3U82_A	1BP3_B	12.0	9.23063	8161.42	9.00717345242634	36.36363636363637
3U82_B	1BP3_B	30.0	16.1642	53.61	3.9817356178394463	33.33333333333333
3WWN_A	1BP3_B	23.0	13.4678	369.657	5.912575548655948	44.44444444444444
3WWN_B	1BP3_B	29.0	15.779	45.3254	3.8138675817536556	57.14285714285714
4BFI_A	1BP3_B	19.0	11.927	1071.68	6.97698278960584	35.294117647058826
4BFI_B	1BP3_B	33.0	17.3198	21.8528	3.084329059784633	31.70731707317073
4EKD_A	1BP3_B	29.0	15.779	69.7469	4.244872975269347	29.03225806451613
4EKD_B	1BP3_B	17.0	11.1566	1933.9	7.5672939683682525	30.0
4FZA_A	1BP3_B	20.0	12.3122	837.645	6.730594383041562	36.0
4FZA_B	1BP3_B	31.0	16.5494	41.4905	3.7254644853688124	46.666666666666664
4G0N_A	1BP3_B	43.0	21.1718	1.15528	0.1443427388361727	32.5
4G0N_B	1BP3_B	26.0	14.6234	145.003	4.9767544318617185	32.25806451612903
4G2V_A	1BP3_B	34.0	17.705	16.1285	2.7805878933925334	25.71428571428571
4G2V_B	1BP3_B	0.0	0.0	inf	inf	0.0
4HRN_A	1BP3_B	40.0	20.0162	2.49312	0.9135349381603561	23.28767123287671
4HRN_D	1BP3_B	0.0	0.0	inf	inf	0.0
4L0P_A	1BP3_B	23.0	13.4678	409.842	6.015771719572192	41.17647058823529
4L0P_B	1BP3_B	41.0	20.4014	1.93422	0.6597041444395939	25.0
4MYW_A	1BP3_B	22.0	13.0826	553.022	6.315397783732821	36.84210526315789
4MYW_B	1BP3_B	30.0	16.1642	51.7915	3.9472260431366704	33.33333333333333
4NZW_A	1BP3_B	20.0	12.3122	998.447	6.906201071827668	41.66666666666667
4NZW_B	1BP3_B	21.0	12.6974	702.291	6.554347848046552	50.0
4O27_A	1BP3_B	20.0	12.3122	973.752	6.881156651098125	41.66666666666667
4O27_B	1BP3_B	21.0	12.6974	661.526	6.494549287393338	50.0
4OFY_A	1BP3_B	30.0	16.1642	55.7731	4.02129167429685	50.0
4OFY_D	1BP3_B	36.0	18.4754	10.9125	2.3899089211657207	30.0
4RA0_A	1BP3_B	34.0	17.705	18.6336	2.924966402660664	40.0
4RA0_C	1BP3_B	31.0	16.5494	40.6302	3.7045116324586007	21.311475409836063
4RS1_A	1BP3_B	17.0	11.1566	1933.59	7.567133657675445	37.5
4RS1_B	1BP3_B	77.0	34.2686	6.59494e-05	-9.6266227766437	22.395833333333336
4WND_A	1BP3_B	34.0	17.705	20.1998	3.005672703368045	25.71428571428571
4WND_B	1BP3_B	0.0	0.0	inf	inf	0.0
4Y61_A	1BP3_B	33.0	17.3198	21.119	3.0501731092322375	25.454545454545453
4Y61_B	1BP3_B	16.0	10.7714	2756.22	7.92161545478218	28.57142857142857
4YEB_A	1BP3_B	29.0	15.779	71.0113	4.262839019307091	28.205128205128204
4YEB_B	1BP3_B	24.0	13.853	324.434	5.782082125627119	29.166666666666668
4YFD_A	1BP3_B	33.0	17.3198	23.0969	3.139698409388039	25.454545454545453
4YFD_B	1BP3_B	42.0	20.7866	1.81894	0.5982539138352835	32.6530612244898
5CXB_A	1BP3_B	29.0	15.779	79.7723	4.37917632640195	24.444444444444443
5CXB_B	1BP3_B	31.0	16.5494	38.1905	3.6425867935842935	25.0
5CYK_A	1BP3_B	29.0	15.779	79.6574	4.377734938506307	24.444444444444443
5CYK_B	1BP3_B	31.0	16.5494	39.5473	3.6774974238681253	25.0
5F4E_A	1BP3_B	26.0	14.6234	166.75	5.1164956847957335	63.63636363636363
5F4E_B	1BP3_B	32.0	16.9346	28.0396	3.333617796729403	32.142857142857146
5K39_A	1BP3_B	32.0	16.9346	30.4164	3.4149819366327723	42.10526315789473
5K39_B	1BP3_B	22.0	13.0826	521.665	6.257025619412861	19.696969696969695
5M2O_A	1BP3_B	26.0	14.6234	152.431	5.026712034640606	33.33333333333333
5M2O_B	1BP3_B	0.0	0.0	inf	inf	0.0
5TAR_A	1BP3_B	42.0	20.7866	1.46206	0.37984640015716503	31.818181818181817
5TAR_B	1BP3_B	13.0	9.61583	5963.41	8.69339774409634	50.0
5UFE_A	1BP3_B	41.0	20.4014	2.01083	0.6985475721600402	32.5
5UFE_B	1BP3_B	11.0	8.84543	13290.2	9.494782200503012	66.66666666666666
1A22_A	1C1Y_A	38.0	19.2458	3.72442	1.3149111350103013	36.36363636363637
1A22_B	1C1Y_A	18.0	11.5418	1203.59	7.093064036313266	31.818181818181817
1BP3_A	1C1Y_A	39.0	19.631	3.43022	1.2326243990626613	36.36363636363637
1BP3_B	1C1Y_A	16.0	10.7714	2368.97	7.770210540507475	27.77777777777778
1C1Y_A	1C1Y_A	881.0	343.969	4.97677e-126	-288.520940631019	100.0
1C1Y_B	1C1Y_A	0.0	0.0	inf	inf	0.0
1E50_A	1C1Y_A	24.0	13.853	202.762	5.312032877433978	80.0
1E50_B	1C1Y_A	28.0	15.3938	80.9885	4.394307169284349	37.5
1FC2_C	1C1Y_A	0.0	0.0	inf	inf	0.0
1FC2_D	1C1Y_A	13.0	9.61583	5465.68	8.606243821049418	20.0
1FFW_A	1C1Y_A	18.0	11.5418	1238.62	7.1217531356366335	50.0
1FFW_B	1C1Y_A	0.0	0.0	inf	inf	0.0
1GUA_A	1C1Y_A	872.0	340.502	1.0405e-124	-285.4808501644101	98.80239520958084
1GUA_B	1C1Y_A	0.0	0.0	inf	inf	0.0
1JTD_A	1C1Y_A	34.0	17.705	12.6478	2.5374832870054242	54.54545454545454
1JTD_B	1C1Y_A	27.0	15.0086	98.7674	4.592767590791034	31.818181818181817
1JTG_A	1C1Y_A	34.0	17.705	12.4219	2.5194610438712512	54.54545454545454
1JTG_B	1C1Y_A	28.0	15.3938	66.1412	4.191791850721383	55.55555555555556
1K8R_A	1C1Y_A	456.0	180.259	2.08819e-61	-139.72139301058772	57.57575757575758
1K8R_B	1C1Y_A	23.0	13.4678	279.321	5.632361658094582	25.0
1LFD_A	1C1Y_A	15.0	10.3862	3773.89	8.235861578709867	25.0
1LFD_B	1C1Y_A	461.0	182.185	4.00462e-62	-141.37282707101028	58.18181818181818
1WQJ_B	1C1Y_A	29.0	15.779	40.052	3.6901786098455562	22.727272727272727
1WQJ_I	1C1Y_A	0.0	0.0	inf	inf	0.0
1YCS_A	1C1Y_A	16.0	10.7714	2325.89	7.7518580404728	22.22222222222222
1YCS_B	1C1Y_A	25.0	14.2382	193.194	5.263694865395552	66.66666666666666
2AW2_A	1C1Y_A	27.0	15.0086	101.264	4.61773096803295	42.10526315789473
2AW2_B	1C1Y_A	29.0	15.779	50.2229	3.9164710979801685	66.66666666666666
2C5D_A	1C1Y_A	20.0	12.3122	757.836	6.630467003394371	21.428571428571427
2C5D_C	1C1Y_A	21.0	12.6974	627.66	6.441998618583725	40.0
2DVW_A	1C1Y_A	14.0	10.001	4901.3	8.497255755033722	42.857142857142854
2DVW_B	1C1Y_A	22.0	13.0826	412.606	6.022493142460648	40.0
2G2U_A	1C1Y_A	14.0	10.001	3880.56	8.26373475209967	100.0
2G2U_B	1C1Y_A	28.0	15.3938	66.1412	4.191791850721383	55.55555555555556
2KSO_A	1C1Y_A	0.0	0.0	inf	inf	0.0
2KSO_B	1C1Y_A	0.0	0.0	inf	inf	0.0
2REX_A	1C1Y_A	14.0	10.001	4530.1	8.418499293288617	66.66666666666666
2REX_B	1C1Y_A	120.0	50.8322	4.23987e-11	-23.883903414538032	26.94610778443114
2WPT_A	1C1Y_A	16.0	10.7714	2590.85	7.859741286180744	33.33333333333333
2WPT_B	1C1Y_A	0.0	0.0	inf	inf	0.0
3BT1_A	1C1Y_A	34.0	17.705	13.3414	2.590871982507108	25.0
3BT1_U	1C1Y_A	27.0	15.0086	101.469	4.619753333112834	33.33333333333333
3BX1_A	1C1Y_A	21.0	12.6974	573.116	6.351088139506841	29.166666666666668
3BX1_C	1C1Y_A	18.0	11.5418	1279.65	7.1543418820228135	30.0
3EG5_A	1C1Y_A	175.0	72.0182	7.05758e-19	-41.79501455034688	26.16279069767442
3EG5_B	1C1Y_A	24.0	13.853	243.408	5.494739047720773	83.33333333333334
3F1S_A	1C1Y_A	35.0	18.0902	9.69172	2.2712719127309353	34.69387755102041
3F1S_B	1C1Y_A	22.0	13.0826	457.219	6.125162488362512	75.0
3KUD_A	1C1Y_A	456.0	180.259	2.00086e-61	-139.76411358450034	57.57575757575758
3KUD_B	1C1Y_A	0.0	0.0	inf	inf	0.0
3LB6_A	1C1Y_A	24.0	13.853	212.395	5.35844774860106	83.33333333333334
3LB6_C	1C1Y_A	23.0	13.4678	351.695	5.862764322716951	42.857142857142854
3MZG_A	1C1Y_A	15.0	10.3862	3305.83	8.103442855401239	20.0
3MZG_B	1C1Y_A	34.0	17.705	12.9282	2.5594109719561056	24.324324324324326
3N06_A	1C1Y_A	15.0	10.3862	3396.48	8.130494880199475	20.0
3N06_B	1C1Y_A	34.0	17.705	12.9282	2.5594109719561056	24.324324324324326
3N0P_A	1C1Y_A	15.0	10.3862	3396.48	8.130494880199475	20.0
3N0P_B	1C1Y_A	34.0	17.705	12.9282	2.5594109719561056	24.324324324324326
3N4I_A	1C1Y_A	14.0	10.001	3811.93	8.24589090154148	100.0
3N4I_B	1C1Y_A	28.0	15.3938	66.1412	4.191791850721383	55.55555555555556
3NCB_A	1C1Y_A	15.0	10.3862	3396.48	8.130494880199475	20.0
3NCB_B	1C1Y_A	34.0	17.705	12.9282	2.5594109719561056	24.324324324324326
3NCC_A	1C1Y_A	15.0	10.3862	3305.83	8.103442855401239	20.0
3NCC_B	1C1Y_A	34.0	17.705	13.7762	2.622942465582313	24.324324324324326
3NVN_A	1C1Y_A	27.0	15.0086	108.846	4.68993403918724	62.5
3NVN_B	1C1Y_A	17.0	11.1566	2032.66	7.617100559110855	27.397260273972602
3Q3J_A	1C1Y_A	17.0	11.1566	2060.26	7.630587467411595	30.434782608695656
3Q3J_B	1C1Y_A	123.0	51.9878	1.62128e-11	-24.845220062216633	26.785714285714285
3QHY_A	1C1Y_A	24.0	13.853	252.725	5.532301941040121	30.434782608695656
3QHY_B	1C1Y_A	27.0	15.0086	101.401	4.619082953041393	31.818181818181817
3RF3_A	1C1Y_A	15.0	10.3862	3613.57	8.1924514823356	23.52941176470588
3RF3_C	1C1Y_A	0.0	0.0	inf	inf	0.0
3S9D_A	1C1Y_A	23.0	13.4678	343.279	5.83854352760515	24.0
3S9D_B	1C1Y_A	21.0	12.6974	636.668	6.4562483266112105	33.33333333333333
3SE3_A	1C1Y_A	23.0	13.4678	290.968	5.67321329548909	36.0
3SE3_B	1C1Y_A	22.0	13.0826	370.011	5.91353273492608	24.0
3SF4_A	1C1Y_A	26.0	14.6234	152.091	5.024479025916906	45.45454545454545
3SF4_D	1C1Y_A	0.0	0.0	inf	inf	0.0
3U82_A	1C1Y_A	14.0	10.001	3780.33	8.237566586390374	40.0
3U82_B	1C1Y_A	21.0	12.6974	565.515	6.337736820403327	33.33333333333333
3WWN_A	1C1Y_A	24.0	13.853	264.678	5.578513992820916	45.45454545454545
3WWN_B	1C1Y_A	0.0	0.0	inf	inf	0.0
4BFI_A	1C1Y_A	0.0	0.0	inf	inf	0.0
4BFI_B	1C1Y_A	30.0	16.1642	40.3757	3.698228118853829	100.0
4EKD_A	1C1Y_A	54.0	25.409	0.0447742	-3.106123198308325	52.38095238095239
4EKD_B	1C1Y_A	30.0	16.1642	44.863	3.8036134015774032	38.46153846153847
4FZA_A	1C1Y_A	23.0	13.4678	329.086	5.796319114783113	20.0
4FZA_B	1C1Y_A	19.0	11.927	1163.52	7.059205172109005	28.57142857142857
4G0N_A	1C1Y_A	439.0	173.711	9.20834e-59	-133.63241089149724	57.57575757575758
4G0N_B	1C1Y_A	0.0	0.0	inf	inf	0.0
4G2V_A	1C1Y_A	23.0	13.4678	334.866	5.8137304518037265	38.46153846153847
4G2V_B	1C1Y_A	0.0	0.0	inf	inf	0.0
4HRN_A	1C1Y_A	0.0	0.0	inf	inf	0.0
4HRN_D	1C1Y_A	0.0	0.0	inf	inf	0.0
4L0P_A	1C1Y_A	16.0	10.7714	2497.93	7.823217667874953	17.857142857142858
4L0P_B	1C1Y_A	14.0	10.001	3861.75	8.25887572759436	25.0
4MYW_A	1C1Y_A	13.0	9.61583	5455.93	8.60445836952897	66.66666666666666
4MYW_B	1C1Y_A	21.0	12.6974	550.779	6.311333639766016	33.33333333333333
4NZW_A	1C1Y_A	28.0	15.3938	80.4838	4.388055921936557	27.397260273972602
4NZW_B	1C1Y_A	18.0	11.5418	1440.09	7.272460890617003	27.586206896551722
4O27_A	1C1Y_A	23.0	13.4678	332.087	5.805396982780629	20.0
4O27_B	1C1Y_A	41.0	20.4014	2.12405	0.7533246435922616	23.91304347826087
4OFY_A	1C1Y_A	20.0	12.3122	765.44	6.640450831882157	66.66666666666666
4OFY_D	1C1Y_A	28.0	15.3938	75.7918	4.327990107376985	26.31578947368421
4RA0_A	1C1Y_A	20.0	12.3122	771.674	6.64856218104681	31.57894736842105
4RA0_C	1C1Y_A	21.0	12.6974	583.626	6.369260366718633	40.0
4RS1_A	1C1Y_A	21.0	12.6974	495.396	6.205357442739254	45.45454545454545
4RS1_B	1C1Y_A	37.0	18.8606	5.4836	1.7017618195796083	25.0
4WND_A	1C1Y_A	23.0	13.4678	335.261	5.814909332958333	38.46153846153847
4WND_B	1C1Y_A	0.0	0.0	inf	inf	0.0
4Y61_A	1C1Y_A	21.0	12.6974	531.556	6.2758085544143	27.27272727272727
4Y61_B	1C1Y_A	17.0	11.1566	1599.48	7.377433855403927	26.190476190476193
4YEB_A	1C1Y_A	24.0	13.853	215.504	5.372979470856459	29.411764705882355
4YEB_B	1C1Y_A	41.0	20.4014	1.76542	0.5683886224171324	27.659574468085108
4YFD_A	1C1Y_A	21.0	12.6974	564.132	6.335288266667565	27.27272727272727
4YFD_B	1C1Y_A	37.0	18.8606	6.93617	1.936749748981802	22.22222222222222
5CXB_A	1C1Y_A	16.0	10.7714	2341.04	7.758350554060014	25.0
5CXB_B	1C1Y_A	17.0	11.1566	1775.21	7.481674004770611	66.66666666666666
5CYK_A	1C1Y_A	16.0	10.7714	2361.57	7.767081931073434	25.0
5CYK_B	1C1Y_A	17.0	11.1566	1759.4	7.472728120818574	66.66666666666666
5F4E_A	1C1Y_A	19.0	11.927	1020.95	6.928488845369044	28.26086956521739
5F4E_B	1C1Y_A	21.0	12.6974	517.058	6.24815505390274	37.5
5K39_A	1C1Y_A	18.0	11.5418	1397.28	7.242282768665423	40.0
5K39_B	1C1Y_A	33.0	17.3198	18.5577	2.9208847972652445	63.63636363636363
5M2O_A	1C1Y_A	0.0	0.0	inf	inf	0.0
5M2O_B	1C1Y_A	0.0	0.0	inf	inf	0.0
5TAR_A	1C1Y_A	466.0	184.111	1.27635e-62	-142.5162713236493	58.18181818181818
5TAR_B	1C1Y_A	21.0	12.6974	490.55	6.1955272106093995	20.8955223880597
5UFE_A	1C1Y_A	471.0	186.037	1.28057e-63	-144.81555556731553	58.08383233532935
5UFE_B	1C1Y_A	0.0	0.0	inf	inf	0.0
1A22_A	1C1Y_B	0.0	0.0	inf	inf	0.0
1A22_B	1C1Y_B	10.0	8.46023	5822.22	8.669436911293452	100.0
1BP3_A	1C1Y_B	0.0	0.0	inf	inf	0.0
1BP3_B	1C1Y_B	26.0	14.6234	53.7391	3.984140855745284	32.25806451612903
1C1Y_A	1C1Y_B	0.0	0.0	inf	inf	0.0
1C1Y_B	1C1Y_B	407.0	161.384	1.07067e-56	-128.87648058692997	100.0
1E50_A	1C1Y_B	0.0	0.0	inf	inf	0.0
1E50_B	1C1Y_B	14.0	10.001	1983.81	7.592774517129917	20.0
1FC2_C	1C1Y_B	0.0	0.0	inf	inf	0.0
1FC2_D	1C1Y_B	31.0	16.5494	12.52	2.5273273656719524	26.666666666666668
1FFW_A	1C1Y_B	0.0	0.0	inf	inf	0.0
1FFW_B	1C1Y_B	0.0	0.0	inf	inf	0.0
1GUA_A	1C1Y_B	0.0	0.0	inf	inf	0.0
1GUA_B	1C1Y_B	402.0	159.458	6.4397e-56	-127.08228325248629	100.0
1JTD_A	1C1Y_B	21.0	12.6974	258.756	5.555885532716529	38.46153846153847
1JTD_B	1C1Y_B	0.0	0.0	inf	inf	0.0
1JTG_A	1C1Y_B	21.0	12.6974	258.756	5.555885532716529	38.46153846153847
1JTG_B	1C1Y_B	0.0	0.0	inf	inf	0.0
1K8R_A	1C1Y_B	0.0	0.0	inf	inf	0.0
1K8R_B	1C1Y_B	0.0	0.0	inf	inf	0.0
1LFD_A	1C1Y_B	12.0	9.23063	4331.97	8.373777682889145	40.0
1LFD_B	1C1Y_B	0.0	0.0	inf	inf	0.0
1WQJ_B	1C1Y_B	0.0	0.0	inf	inf	0.0
1WQJ_I	1C1Y_B	0.0	0.0	inf	inf	0.0
1YCS_A	1C1Y_B	22.0	13.0826	164.549	5.103208398190694	55.55555555555556
1YCS_B	1C1Y_B	0.0	0.0	inf	inf	0.0
2AW2_A	1C1Y_B	0.0	0.0	inf	inf	0.0
2AW2_B	1C1Y_B	16.0	10.7714	958.661	6.865537519167875	28.947368421052634
2C5D_A	1C1Y_B	0.0	0.0	inf	inf	0.0
2C5D_C	1C1Y_B	31.0	16.5494	9.34847	2.235212693547069	24.59016393442623
2DVW_A	1C1Y_B	27.0	15.0086	33.1659	3.5015222396513788	54.54545454545454
