SKP_v1_wild	SKP_v2_wild	score	bit_score	E_value	log_E_value	per_identity
2B0Z_A	1A22_B	38.0	19.2458	6.92384	1.9349705290169277	50.0
2B0Z_B	1A22_B	17.0	11.1566	2680.0	7.893572073504902	26.666666666666668
2B10_A	1A22_B	38.0	19.2458	6.92384	1.9349705290169277	50.0
2B10_B	1A22_B	19.0	11.927	1752.13	7.4685874696568275	41.66666666666667
2B11_A	1A22_B	38.0	19.2458	6.92384	1.9349705290169277	50.0
2B11_B	1A22_B	17.0	11.1566	2606.81	7.865882530571782	26.666666666666668
2B12_A	1A22_B	38.0	19.2458	6.92384	1.9349705290169277	50.0
2B12_B	1A22_B	17.0	11.1566	2729.92	7.91202758372033	26.666666666666668
2B42_A	1A22_B	26.0	14.6234	208.113	5.338081201414784	66.66666666666666
2B42_B	1A22_B	43.0	21.1718	1.38089	0.3227282188289537	30.76923076923077
2BTF_A	1A22_B	31.0	16.5494	48.2918	3.8772617739888573	34.61538461538461
2BTF_B	1A22_B	33.0	17.3198	23.0559	3.1379217019819725	40.0
2FTL_A	1A22_B	16.0	10.7714	3873.76	8.261980890576522	12.5
2FTL_B	1A22_B	0.0	0.0	inf	inf	0.0
2G2U_A	1A22_B	20.0	12.3122	1077.81	6.982686483615567	20.0
2G2U_B	1A22_B	31.0	16.5494	48.7429	3.886559545811531	29.268292682926827
2G2W_A	1A22_B	20.0	12.3122	1087.45	6.9915907848943695	20.0
2G2W_B	1A22_B	31.0	16.5494	46.9406	3.8488829726164298	29.268292682926827
2GYK_A	1A22_B	0.0	0.0	inf	inf	0.0
2GYK_B	1A22_B	20.0	12.3122	1206.6	7.095561766006662	27.083333333333332
2HLE_A	1A22_B	27.0	15.0086	160.629	5.0790973580631515	38.46153846153847
2HLE_B	1A22_B	15.0	10.3862	4925.61	8.502203403804456	42.857142857142854
2HRK_A	1A22_B	28.0	15.3938	101.123	4.616337597679988	43.75
2HRK_B	1A22_B	0.0	0.0	inf	inf	0.0
2I26_A	1A22_B	0.0	0.0	inf	inf	0.0
2I26_B	1A22_B	19.0	11.927	1409.07	7.250685191289195	30.0
2I9B_A	1A22_B	16.0	10.7714	3575.86	8.181960985638884	60.0
2I9B_B	1A22_B	32.0	16.9346	37.2395	3.6173700258955304	50.0
2J0T_A	1A22_B	24.0	13.853	356.294	5.87575623272821	25.71428571428571
2J0T_B	1A22_B	36.0	18.4754	9.09203	2.2073982055889005	19.35483870967742
2J1K_A	1A22_B	20.0	12.3122	1168.23	7.063245061810625	37.5
2J1K_B	1A22_B	17.0	11.1566	3114.99	8.043981220943527	26.666666666666668
2NU0_A	1A22_B	16.0	10.7714	3730.88	8.224399409744926	26.31578947368421
2NU0_B	1A22_B	12.0	9.23063	12404.0	9.42577428022034	20.833333333333336
2NU1_A	1A22_B	16.0	10.7714	3730.88	8.224399409744926	26.31578947368421
2NU1_B	1A22_B	12.0	9.23063	10934.7	9.299696497892276	40.0
2NU2_A	1A22_B	16.0	10.7714	3730.88	8.224399409744926	26.31578947368421
2NU2_B	1A22_B	12.0	9.23063	11149.0	9.319105086767571	40.0
2NU4_A	1A22_B	16.0	10.7714	3730.88	8.224399409744926	26.31578947368421
2NU4_B	1A22_B	14.0	10.001	7195.33	8.881187483453848	27.77777777777778
2O3B_A	1A22_B	26.0	14.6234	232.587	5.449264348582853	21.73913043478261
2O3B_B	1A22_B	0.0	0.0	inf	inf	0.0
2OOB_A	1A22_B	0.0	0.0	inf	inf	0.0
2OOB_B	1A22_B	0.0	0.0	inf	inf	0.0
2PCB_A	1A22_B	38.0	19.2458	6.98601	1.943909577817913	50.0
2PCB_B	1A22_B	18.0	11.5418	2372.59	7.771737464432653	28.57142857142857
2PCC_A	1A22_B	38.0	19.2458	6.98601	1.943909577817913	50.0
2PCC_B	1A22_B	17.0	11.1566	2755.23	7.921256202675875	26.666666666666668
2SGP_A	1A22_B	16.0	10.7714	3730.88	8.224399409744926	26.31578947368421
2SGP_B	1A22_B	15.0	10.3862	5313.44	8.5779947387569	25.0
2SGQ_A	1A22_B	16.0	10.7714	3730.88	8.224399409744926	26.31578947368421
2SGQ_B	1A22_B	12.0	9.23063	14765.2	9.600028339633184	20.833333333333336
2SIC_A	1A22_B	25.0	14.2382	330.162	5.7995834430949875	28.57142857142857
2SIC_B	1A22_B	17.0	11.1566	3134.19	8.050126046477173	30.0
2VLN_A	1A22_B	0.0	0.0	inf	inf	0.0
2VLN_B	1A22_B	18.0	11.5418	1824.36	7.5089845195807445	36.84210526315789
2VLO_A	1A22_B	0.0	0.0	inf	inf	0.0
2VLO_B	1A22_B	21.0	12.6974	978.643	6.886166918212586	27.083333333333332
2VLQ_A	1A22_B	0.0	0.0	inf	inf	0.0
2VLQ_B	1A22_B	23.0	13.4678	437.41	6.080870970349869	27.083333333333332
2WPT_A	1A22_B	15.0	10.3862	5253.79	8.56670499989967	66.66666666666666
2WPT_B	1A22_B	18.0	11.5418	1909.4	7.554544335563933	22.857142857142858
3BK3_A	1A22_B	16.0	10.7714	3945.09	8.28022704670796	38.46153846153847
3BK3_B	1A22_B	0.0	0.0	inf	inf	0.0
3BP8_A	1A22_B	24.0	13.853	450.79	6.111001599133422	45.45454545454545
3BP8_B	1A22_B	0.0	0.0	inf	inf	0.0
3BTD_A	1A22_B	16.0	10.7714	3839.48	8.253092219745442	25.0
3BTD_B	1A22_B	0.0	0.0	inf	inf	0.0
3BTE_A	1A22_B	16.0	10.7714	3839.48	8.253092219745442	25.0
3BTE_B	1A22_B	0.0	0.0	inf	inf	0.0
3BTF_A	1A22_B	16.0	10.7714	3839.48	8.253092219745442	25.0
3BTF_B	1A22_B	0.0	0.0	inf	inf	0.0
3BTG_A	1A22_B	16.0	10.7714	3839.48	8.253092219745442	25.0
3BTG_B	1A22_B	0.0	0.0	inf	inf	0.0
3BTH_A	1A22_B	16.0	10.7714	3908.35	8.270870569029602	25.0
3BTH_B	1A22_B	0.0	0.0	inf	inf	0.0
3BTM_A	1A22_B	16.0	10.7714	3839.48	8.253092219745442	25.0
3BTM_B	1A22_B	0.0	0.0	inf	inf	0.0
3BTQ_A	1A22_B	16.0	10.7714	3839.48	8.253092219745442	25.0
3BTQ_B	1A22_B	0.0	0.0	inf	inf	0.0
3BTT_A	1A22_B	16.0	10.7714	3839.48	8.253092219745442	25.0
3BTT_B	1A22_B	0.0	0.0	inf	inf	0.0
3BTW_A	1A22_B	16.0	10.7714	3873.76	8.261980890576522	12.5
3BTW_B	1A22_B	0.0	0.0	inf	inf	0.0
3SGB_A	1A22_B	16.0	10.7714	3832.76	8.251340449279848	26.31578947368421
3SGB_B	1A22_B	14.0	10.001	5862.3	8.676297297034008	38.46153846153847
4CPA_A	1A22_B	18.0	11.5418	2070.33	7.635463293843205	26.666666666666668
4CPA_B	1A22_B	16.0	10.7714	3727.79	8.223570843746758	25.0
1A22_A	1BP3_A	916.0	357.451	8.68727e-131	-299.47678844649965	96.23655913978494
1A22_B	1BP3_A	19.0	11.927	1393.79	7.239781934348174	100.0
1A4Y_A	1BP3_A	22.0	13.0826	597.396	6.392580210078307	35.714285714285715
1A4Y_B	1BP3_A	24.0	13.853	370.266	5.914221666258773	26.47058823529412
1ACB_A	1BP3_A	21.0	12.6974	899.595	6.801944662043925	46.666666666666664
1ACB_B	1BP3_A	24.0	13.853	303.418	5.715111392774921	24.324324324324326
1AK4_A	1BP3_A	28.0	15.3938	107.451	4.67703492969947	28.947368421052634
1AK4_B	1BP3_A	28.0	15.3938	96.5032	4.5695761684169005	36.84210526315789
1B2S_A	1BP3_A	21.0	12.6974	929.928	6.83510716379543	35.294117647058826
1B2S_B	1BP3_A	28.0	15.3938	104.868	4.652702416433407	23.52941176470588
1B2U_A	1BP3_A	21.0	12.6974	929.928	6.83510716379543	35.294117647058826
1B2U_B	1BP3_A	29.0	15.779	73.4821	4.297041839143773	22.22222222222222
1B3S_A	1BP3_A	21.0	12.6974	904.403	6.807275057514634	35.294117647058826
1B3S_B	1BP3_A	28.0	15.3938	106.901	4.671903172524196	23.52941176470588
1BRS_A	1BP3_A	21.0	12.6974	830.173	6.72163411280629	35.294117647058826
1BRS_B	1BP3_A	0.0	0.0	inf	inf	0.0
1CSE_A	1BP3_A	18.0	11.5418	2203.98	7.698020095821469	33.33333333333333
1CSE_B	1BP3_A	0.0	0.0	inf	inf	0.0
1CSO_A	1BP3_A	22.0	13.0826	700.922	6.552396611228831	50.0
1CSO_B	1BP3_A	0.0	0.0	inf	inf	0.0
1CT0_A	1BP3_A	22.0	13.0826	700.922	6.552396611228831	50.0
1CT0_B	1BP3_A	0.0	0.0	inf	inf	0.0
1CT2_A	1BP3_A	22.0	13.0826	700.922	6.552396611228831	50.0
1CT2_B	1BP3_A	0.0	0.0	inf	inf	0.0
1CT4_A	1BP3_A	22.0	13.0826	700.922	6.552396611228831	50.0
1CT4_B	1BP3_A	0.0	0.0	inf	inf	0.0
1E96_A	1BP3_A	28.0	15.3938	114.941	4.744418953233153	24.675324675324674
1E96_B	1BP3_A	40.0	20.0162	3.81862	1.3398891008051161	35.714285714285715
1EAW_A	1BP3_A	26.0	14.6234	194.419	5.27001562387594	66.66666666666666
1EAW_B	1BP3_A	15.0	10.3862	4537.47	8.420124866981002	66.66666666666666
1EFN_A	1BP3_A	0.0	0.0	inf	inf	0.0
1EFN_B	1BP3_A	27.0	15.0086	137.932	4.926760810091054	27.77777777777778
1EMV_A	1BP3_A	17.0	11.1566	2446.54	7.802430060483115	44.44444444444444
1EMV_B	1BP3_A	31.0	16.5494	37.876	3.6343176661212535	25.925925925925924
1F47_A	1BP3_A	0.0	0.0	inf	inf	0.0
1F47_B	1BP3_A	17.0	11.1566	2644.36	7.880184349040376	40.0
1FC2_A	1BP3_A	23.0	13.4678	332.566	5.806838336638738	44.44444444444444
1FC2_B	1BP3_A	37.0	18.8606	8.35566	2.1229391535414504	23.232323232323232
1FCC_A	1BP3_A	37.0	18.8606	8.89189	2.1851396253551676	23.232323232323232
1FCC_B	1BP3_A	11.0	8.84543	18197.3	9.809028510411341	66.66666666666666
1FFW_A	1BP3_A	15.0	10.3862	4276.76	8.360950992553786	46.666666666666664
1FFW_B	1BP3_A	0.0	0.0	inf	inf	0.0
1FR2_A	1BP3_A	19.0	11.927	1401.63	7.245391124062651	33.33333333333333
1FR2_B	1BP3_A	31.0	16.5494	40.0306	3.689644161650583	24.074074074074073
1GC1_A	1BP3_A	24.0	13.853	326.148	5.787351266075518	35.714285714285715
1GC1_B	1BP3_A	12.0	9.23063	12039.6	9.395956495719567	30.434782608695656
1GL0_A	1BP3_A	21.0	12.6974	891.586	6.793001899279866	36.666666666666664
1GL0_B	1BP3_A	0.0	0.0	inf	inf	0.0
1GL1_A	1BP3_A	21.0	12.6974	875.419	6.774702628884978	36.666666666666664
1GL1_B	1BP3_A	0.0	0.0	inf	inf	0.0
1H9D_A	1BP3_A	0.0	0.0	inf	inf	0.0
1H9D_B	1BP3_A	24.0	13.853	320.16	5.768820870835423	100.0
1HE8_A	1BP3_A	32.0	16.9346	36.2987	3.5917819279573395	33.33333333333333
1HE8_B	1BP3_A	24.0	13.853	395.787	5.9808761877579135	31.818181818181817
1IAR_A	1BP3_A	28.0	15.3938	116.333	4.7564567682006995	41.66666666666667
1IAR_B	1BP3_A	24.0	13.853	379.679	5.939326158887103	27.27272727272727
1JCK_A	1BP3_A	37.0	18.8606	8.45449	2.1346976611935893	25.71428571428571
1JCK_B	1BP3_A	0.0	0.0	inf	inf	0.0
1JTG_A	1BP3_A	18.0	11.5418	2322.83	7.750541548861365	31.25
1JTG_B	1BP3_A	17.0	11.1566	2606.43	7.865736747910453	36.36363636363637
1KAC_A	1BP3_A	20.0	12.3122	1271.48	7.147936855285064	23.076923076923077
1KAC_B	1BP3_A	15.0	10.3862	4949.33	8.507007492866267	40.0
1KTZ_A	1BP3_A	0.0	0.0	inf	inf	0.0
1KTZ_B	1BP3_A	19.0	11.927	1602.03	7.379026854044724	55.55555555555556
1LFD_A	1BP3_A	18.0	11.5418	2212.1	7.701697569576977	20.0
1LFD_B	1BP3_A	24.0	13.853	392.463	5.972442265263078	31.818181818181817
1M9E_A	1BP3_A	28.0	15.3938	107.336	4.67596410128817	28.947368421052634
1M9E_B	1BP3_A	29.0	15.779	87.4047	4.470549056959333	36.84210526315789
1MAH_A	1BP3_A	37.0	18.8606	10.0617	2.308736136478552	29.166666666666668
1MAH_B	1BP3_A	0.0	0.0	inf	inf	0.0
1P69_A	1BP3_A	20.0	12.3122	1248.76	7.129906337938707	23.076923076923077
1P69_B	1BP3_A	15.0	10.3862	4949.33	8.507007492866267	40.0
1P6A_A	1BP3_A	20.0	12.3122	1306.34	7.174984612861189	23.076923076923077
1P6A_B	1BP3_A	15.0	10.3862	4949.33	8.507007492866267	40.0
1PPF_A	1BP3_A	27.0	15.0086	153.631	5.034553623266733	38.46153846153847
1PPF_B	1BP3_A	0.0	0.0	inf	inf	0.0
1R0R_A	1BP3_A	18.0	11.5418	2203.98	7.698020095821469	33.33333333333333
1R0R_B	1BP3_A	0.0	0.0	inf	inf	0.0
1S0W_A	1BP3_A	17.0	11.1566	2800.45	7.937535397535852	31.25
1S0W_B	1BP3_A	17.0	11.1566	2381.15	7.775338843242551	36.36363636363637
1S1Q_A	1BP3_A	28.0	15.3938	121.189	4.797351310440452	25.0
1S1Q_B	1BP3_A	11.0	8.84543	16279.5	9.69766192655418	60.0
1SBB_A	1BP3_A	37.0	18.8606	8.45449	2.1346976611935893	25.71428571428571
1SBB_B	1BP3_A	19.0	11.927	1711.46	7.445102086385412	50.0
1SBN_A	1BP3_A	13.0	9.61583	8967.71	9.101385627030208	26.08695652173913
1SBN_B	1BP3_A	0.0	0.0	inf	inf	0.0
1SGD_A	1BP3_A	22.0	13.0826	713.697	6.570458502521361	50.0
1SGD_B	1BP3_A	0.0	0.0	inf	inf	0.0
1SGE_A	1BP3_A	22.0	13.0826	713.697	6.570458502521361	50.0
1SGE_B	1BP3_A	0.0	0.0	inf	inf	0.0
1SGN_A	1BP3_A	22.0	13.0826	713.697	6.570458502521361	50.0
1SGN_B	1BP3_A	0.0	0.0	inf	inf	0.0
1SGP_A	1BP3_A	22.0	13.0826	700.922	6.552396611228831	50.0
1SGP_B	1BP3_A	0.0	0.0	inf	inf	0.0
1SGQ_A	1BP3_A	22.0	13.0826	700.922	6.552396611228831	50.0
1SGQ_B	1BP3_A	0.0	0.0	inf	inf	0.0
1SGY_A	1BP3_A	22.0	13.0826	713.697	6.570458502521361	50.0
1SGY_B	1BP3_A	18.0	11.5418	1824.18	7.508885849975837	75.0
1SIB_A	1BP3_A	13.0	9.61583	8967.71	9.101385627030208	26.08695652173913
1SIB_B	1BP3_A	24.0	13.853	294.483	5.685221276467937	24.324324324324326
1TM1_A	1BP3_A	13.0	9.61583	9044.8	9.109945285921027	26.08695652173913
1TM1_B	1BP3_A	0.0	0.0	inf	inf	0.0
1TM3_A	1BP3_A	13.0	9.61583	9044.8	9.109945285921027	26.08695652173913
1TM3_B	1BP3_A	0.0	0.0	inf	inf	0.0
1TM4_A	1BP3_A	13.0	9.61583	9044.8	9.109945285921027	26.08695652173913
1TM4_B	1BP3_A	0.0	0.0	inf	inf	0.0
1TM5_A	1BP3_A	13.0	9.61583	9044.8	9.109945285921027	26.08695652173913
1TM5_B	1BP3_A	0.0	0.0	inf	inf	0.0
1TM7_A	1BP3_A	13.0	9.61583	9044.8	9.109945285921027	26.08695652173913
1TM7_B	1BP3_A	0.0	0.0	inf	inf	0.0
1TMG_A	1BP3_A	13.0	9.61583	9044.8	9.109945285921027	26.08695652173913
1TMG_B	1BP3_A	0.0	0.0	inf	inf	0.0
1TO1_A	1BP3_A	13.0	9.61583	9044.8	9.109945285921027	26.08695652173913
1TO1_B	1BP3_A	0.0	0.0	inf	inf	0.0
1UUZ_A	1BP3_A	15.0	10.3862	5471.28	8.607267871697749	38.46153846153847
1UUZ_B	1BP3_A	16.0	10.7714	4012.27	8.297112444923092	26.31578947368421
1X1X_A	1BP3_A	21.0	12.6974	871.451	6.770159638479798	35.294117647058826
1X1X_B	1BP3_A	25.0	14.2382	220.494	5.395870483632324	33.33333333333333
1XD3_A	1BP3_A	27.0	15.0086	147.692	4.995129024224787	30.76923076923077
1XD3_B	1BP3_A	11.0	8.84543	16196.9	9.6925751448845	60.0
1Y1K_A	1BP3_A	13.0	9.61583	9044.8	9.109945285921027	26.08695652173913
1Y1K_B	1BP3_A	0.0	0.0	inf	inf	0.0
1Y33_A	1BP3_A	13.0	9.61583	9044.8	9.109945285921027	26.08695652173913
1Y33_B	1BP3_A	0.0	0.0	inf	inf	0.0
1Y34_A	1BP3_A	13.0	9.61583	9044.8	9.109945285921027	26.08695652173913
1Y34_B	1BP3_A	15.0	10.3862	4630.0	8.440312147080279	40.0
1Y3B_A	1BP3_A	13.0	9.61583	9044.8	9.109945285921027	26.08695652173913
1Y3B_B	1BP3_A	0.0	0.0	inf	inf	0.0
1Z7X_A	1BP3_A	22.0	13.0826	597.396	6.392580210078307	35.714285714285715
1Z7X_B	1BP3_A	30.0	16.1642	64.5439	4.167345612439912	35.714285714285715
2A9K_A	1BP3_A	29.0	15.779	89.9943	4.499746334991292	60.0
2A9K_B	1BP3_A	20.0	12.3122	1168.46	7.06344192147172	21.73913043478261
2AJF_A	1BP3_A	24.0	13.853	419.529	6.039132653434466	45.45454545454545
2AJF_B	1BP3_A	25.0	14.2382	241.443	5.486633420389659	26.666666666666668
2B0Z_A	1BP3_A	38.0	19.2458	7.53277	2.019262836052998	29.629629629629626
2B0Z_B	1BP3_A	21.0	12.6974	822.492	6.712338756148456	36.36363636363637
2B10_A	1BP3_A	38.0	19.2458	7.53277	2.019262836052998	29.629629629629626
2B10_B	1BP3_A	21.0	12.6974	822.492	6.712338756148456	36.36363636363637
2B11_A	1BP3_A	38.0	19.2458	7.53277	2.019262836052998	29.629629629629626
2B11_B	1BP3_A	21.0	12.6974	830.173	6.72163411280629	36.36363636363637
2B12_A	1BP3_A	38.0	19.2458	7.53277	2.019262836052998	29.629629629629626
2B12_B	1BP3_A	21.0	12.6974	822.492	6.712338756148456	36.36363636363637
2B42_A	1BP3_A	13.0	9.61583	9421.89	9.150790984388184	50.0
2B42_B	1BP3_A	18.0	11.5418	2242.49	7.715342134614201	20.0
2BTF_A	1BP3_A	28.0	15.3938	125.584	4.832974857384458	71.42857142857143
2BTF_B	1BP3_A	0.0	0.0	inf	inf	0.0
2FTL_A	1BP3_A	0.0	0.0	inf	inf	0.0
2FTL_B	1BP3_A	15.0	10.3862	4324.0	8.371936178759098	66.66666666666666
2G2U_A	1BP3_A	18.0	11.5418	2282.34	7.732956511435981	23.809523809523807
2G2U_B	1BP3_A	17.0	11.1566	2606.43	7.865736747910453	36.36363636363637
2G2W_A	1BP3_A	17.0	11.1566	2472.69	7.8130619058427	23.809523809523807
2G2W_B	1BP3_A	17.0	11.1566	2629.69	7.874621247502077	36.36363636363637
2GYK_A	1BP3_A	18.0	11.5418	2268.87	7.727037189176382	44.44444444444444
2GYK_B	1BP3_A	32.0	16.9346	34.7767	3.5489476223083853	25.423728813559322
2HLE_A	1BP3_A	36.0	18.4754	9.78466	2.280815853182517	39.130434782608695
2HLE_B	1BP3_A	28.0	15.3938	99.1536	4.596670162929961	60.0
2HRK_A	1BP3_A	0.0	0.0	inf	inf	0.0
2HRK_B	1BP3_A	12.0	9.23063	13273.2	9.49350224369621	33.33333333333333
2I26_A	1BP3_A	22.0	13.0826	653.216	6.4819078555911736	37.5
2I26_B	1BP3_A	16.0	10.7714	4012.27	8.297112444923092	26.31578947368421
2I9B_A	1BP3_A	24.0	13.853	333.994	5.811123028743489	28.57142857142857
2I9B_B	1BP3_A	27.0	15.0086	177.73	5.1802655447719	66.66666666666666
2J0T_A	1BP3_A	18.0	11.5418	2233.33	7.7112490241725204	28.57142857142857
2J0T_B	1BP3_A	29.0	15.779	71.127	4.2644670115590575	50.0
2J1K_A	1BP3_A	13.0	9.61583	9793.21	9.18944456737937	66.66666666666666
2J1K_B	1BP3_A	15.0	10.3862	5325.67	8.580293804258996	40.0
2NU0_A	1BP3_A	22.0	13.0826	713.697	6.570458502521361	50.0
2NU0_B	1BP3_A	0.0	0.0	inf	inf	0.0
2NU1_A	1BP3_A	22.0	13.0826	713.697	6.570458502521361	50.0
2NU1_B	1BP3_A	0.0	0.0	inf	inf	0.0
2NU2_A	1BP3_A	22.0	13.0826	713.697	6.570458502521361	50.0
2NU2_B	1BP3_A	0.0	0.0	inf	inf	0.0
2NU4_A	1BP3_A	22.0	13.0826	713.697	6.570458502521361	50.0
2NU4_B	1BP3_A	0.0	0.0	inf	inf	0.0
2O3B_A	1BP3_A	34.0	17.705	19.5541	2.973184983113565	46.15384615384615
2O3B_B	1BP3_A	37.0	18.8606	6.8626	1.9260863786784774	40.0
2OOB_A	1BP3_A	0.0	0.0	inf	inf	0.0
2OOB_B	1BP3_A	11.0	8.84543	17039.7	9.743301194594522	60.0
2PCB_A	1BP3_A	35.0	18.0902	17.4613	2.8599870035389516	31.818181818181817
2PCB_B	1BP3_A	23.0	13.4678	442.067	6.091461454300456	25.0
2PCC_A	1BP3_A	35.0	18.0902	17.4613	2.8599870035389516	31.818181818181817
2PCC_B	1BP3_A	21.0	12.6974	853.645	6.74951541649866	36.36363636363637
2SGP_A	1BP3_A	22.0	13.0826	713.697	6.570458502521361	50.0
2SGP_B	1BP3_A	0.0	0.0	inf	inf	0.0
2SGQ_A	1BP3_A	22.0	13.0826	713.697	6.570458502521361	50.0
2SGQ_B	1BP3_A	0.0	0.0	inf	inf	0.0
2SIC_A	1BP3_A	13.0	9.61583	8967.71	9.101385627030208	26.08695652173913
2SIC_B	1BP3_A	0.0	0.0	inf	inf	0.0
2VLN_A	1BP3_A	17.0	11.1566	2511.66	7.828699168108937	44.44444444444444
2VLN_B	1BP3_A	32.0	16.9346	36.7519	3.6041899250026836	25.925925925925924
2VLO_A	1BP3_A	18.0	11.5418	2279.76	7.731825453250037	33.33333333333333
2VLO_B	1BP3_A	32.0	16.9346	35.9196	3.5812831075145337	24.074074074074073
2VLQ_A	1BP3_A	17.0	11.1566	2471.3	7.81249960695592	44.44444444444444
2VLQ_B	1BP3_A	36.0	18.4754	9.28707	2.228623110183361	25.925925925925924
2WPT_A	1BP3_A	26.0	14.6234	172.419	5.149927560973753	24.137931034482758
2WPT_B	1BP3_A	32.0	16.9346	29.3687	3.379929481377648	25.925925925925924
3BK3_A	1BP3_A	0.0	0.0	inf	inf	0.0
3BK3_B	1BP3_A	0.0	0.0	inf	inf	0.0
3BP8_A	1BP3_A	24.0	13.853	361.417	5.890032416343459	31.25
3BP8_B	1BP3_A	0.0	0.0	inf	inf	0.0
3BTD_A	1BP3_A	0.0	0.0	inf	inf	0.0
3BTD_B	1BP3_A	16.0	10.7714	3771.14	8.235132622000146	66.66666666666666
3BTE_A	1BP3_A	0.0	0.0	inf	inf	0.0
3BTE_B	1BP3_A	16.0	10.7714	3808.07	8.244877778095244	66.66666666666666
3BTF_A	1BP3_A	0.0	0.0	inf	inf	0.0
3BTF_B	1BP3_A	31.0	16.5494	28.293	3.342614424229857	42.857142857142854
3BTG_A	1BP3_A	0.0	0.0	inf	inf	0.0
3BTG_B	1BP3_A	16.0	10.7714	3771.14	8.235132622000146	66.66666666666666
3BTH_A	1BP3_A	0.0	0.0	inf	inf	0.0
3BTH_B	1BP3_A	16.0	10.7714	3771.14	8.235132622000146	66.66666666666666
3BTM_A	1BP3_A	0.0	0.0	inf	inf	0.0
3BTM_B	1BP3_A	16.0	10.7714	3771.14	8.235132622000146	66.66666666666666
3BTQ_A	1BP3_A	0.0	0.0	inf	inf	0.0
3BTQ_B	1BP3_A	16.0	10.7714	3845.37	8.254625106178704	66.66666666666666
3BTT_A	1BP3_A	0.0	0.0	inf	inf	0.0
3BTT_B	1BP3_A	16.0	10.7714	3771.14	8.235132622000146	66.66666666666666
3BTW_A	1BP3_A	0.0	0.0	inf	inf	0.0
3BTW_B	1BP3_A	25.0	14.2382	179.46	5.189952341869912	35.714285714285715
3SGB_A	1BP3_A	22.0	13.0826	700.922	6.552396611228831	50.0
3SGB_B	1BP3_A	0.0	0.0	inf	inf	0.0
4CPA_A	1BP3_A	25.0	14.2382	266.294	5.584600961585963	26.31578947368421
4CPA_B	1BP3_A	0.0	0.0	inf	inf	0.0
1A22_A	1BP3_B	16.0	10.7714	3436.66	8.142255348476805	41.66666666666667
1A22_B	1BP3_B	259.0	104.375	1.08783e-30	-68.99336790359592	31.770833333333332
1A4Y_A	1BP3_B	27.0	15.0086	195.231	5.274183472845195	24.0
1A4Y_B	1BP3_B	17.0	11.1566	2476.74	7.814698458295781	75.0
1ACB_A	1BP3_B	17.0	11.1566	2762.07	7.923735677601742	20.833333333333336
1ACB_B	1BP3_B	11.0	8.84543	18070.4	9.802030519478517	27.27272727272727
1AK4_A	1BP3_B	25.0	14.2382	309.31	5.734344010238544	23.076923076923077
1AK4_B	1BP3_B	24.0	13.853	399.814	5.990999438961955	33.33333333333333
1B2S_A	1BP3_B	12.0	9.23063	12632.6	9.444036053224183	50.0
1B2S_B	1BP3_B	23.0	13.4678	432.326	6.069179933283965	20.0
1B2U_A	1BP3_B	12.0	9.23063	12632.6	9.444036053224183	50.0
1B2U_B	1BP3_B	24.0	13.853	319.228	5.765905581026787	20.0
1B3S_A	1BP3_B	12.0	9.23063	12632.6	9.444036053224183	50.0
1B3S_B	1BP3_B	13.0	9.61583	9761.05	9.186155255587826	66.66666666666666
1BRS_A	1BP3_B	12.0	9.23063	12643.9	9.444930164414641	50.0
1BRS_B	1BP3_B	23.0	13.4678	450.048	6.109354243742548	20.0
1CSE_A	1BP3_B	29.0	15.779	106.506	4.668201321590722	40.74074074074074
1CSE_B	1BP3_B	11.0	8.84543	18415.9	9.820969700886105	27.27272727272727
1CSO_A	1BP3_B	16.0	10.7714	4420.08	8.39391307445546	22.727272727272727
1CSO_B	1BP3_B	17.0	11.1566	3049.24	8.022647658223013	25.0
1CT0_A	1BP3_B	16.0	10.7714	4420.08	8.39391307445546	22.727272727272727
1CT0_B	1BP3_B	16.0	10.7714	3606.19	8.190407092336372	60.0
1CT2_A	1BP3_B	16.0	10.7714	4420.08	8.39391307445546	22.727272727272727
1CT2_B	1BP3_B	16.0	10.7714	3677.97	8.21011624852415	60.0
1CT4_A	1BP3_B	16.0	10.7714	4420.08	8.39391307445546	22.727272727272727
1CT4_B	1BP3_B	16.0	10.7714	3501.11	8.160835340055483	60.0
1E96_A	1BP3_B	19.0	11.927	1814.18	7.503388853977205	36.36363636363637
1E96_B	1BP3_B	28.0	15.3938	107.807	4.680342591431642	35.0
1EAW_A	1BP3_B	37.0	18.8606	8.87344	2.1830625452634185	38.46153846153847
1EAW_B	1BP3_B	14.0	10.001	7350.69	8.902549465351681	66.66666666666666
1EFN_A	1BP3_B	39.0	19.631	1.99287	0.689575810804153	34.48275862068966
1EFN_B	1BP3_B	21.0	12.6974	1000.04	6.907795278182158	20.0
1EMV_A	1BP3_B	26.0	14.6234	195.368	5.274884959564915	31.25
1EMV_B	1BP3_B	15.0	10.3862	4872.74	8.49141168619741	75.0
1F47_A	1BP3_B	0.0	0.0	inf	inf	0.0
1F47_B	1BP3_B	27.0	15.0086	155.575	5.047127930455281	66.66666666666666
1FC2_A	1BP3_B	0.0	0.0	inf	inf	0.0
1FC2_B	1BP3_B	29.0	15.779	82.2152	4.409340199809341	21.73913043478261
1FCC_A	1BP3_B	29.0	15.779	85.1595	4.444525968706962	21.73913043478261
1FCC_B	1BP3_B	20.0	12.3122	912.608	6.816306434617492	27.027027027027028
1FFW_A	1BP3_B	20.0	12.3122	1226.67	7.112058459882479	23.809523809523807
